DATE,PRODUCT,QTY_ORDER,SALES,AVG_SALES,MIN_UNIT_PRICE,MAX_UNIT_PRICE,DIFF_UNIT_PRICE,VAR_UNIT_PRICE,AVG_PRICE,TOTAL_ITEMS,AVG_ITEMS
2015-06-22,P3,14,17079.35,1219.95,1219.95,1219.98,0.03,0.00,1219.95,14,1.00
2015-06-22,P4,160,79760.00,531.73,449.10,508.90,59.80,13.32,498.80,160,1.07
2015-06-22,P5,7,6018.95,859.85,859.85,859.85,0.00,0.00,859.85,7,1.00
2015-06-22,P6,6,10529.40,1754.90,1738.88,1817.10,78.22,4.50,1754.90,6,1.00
2015-06-22,P7,225,177155.87,812.64,719.10,799.00,79.90,11.11,787.35,225,1.03
2015-06-22,P8,27,13191.00,488.56,479.00,499.00,20.00,4.18,488.56,27,1.00
2015-06-22,P9,6,2950.00,491.67,479.00,498.00,19.00,3.97,491.67,6,1.00
2015-06-23,P1,5,7395.00,1479.00,1449.00,1499.00,50.00,3.45,1479.00,5,1.00
2015-06-23,P2,290,189356.88,673.87,584.10,719.10,135.00,23.11,652.86,290,1.03
2015-06-23,P3,10,12161.46,1216.15,1198.90,1245.00,46.10,3.85,1216.15,10,1.00
2015-06-23,P4,157,78213.34,504.60,449.10,539.00,89.90,20.02,498.16,157,1.01
2015-06-23,P5,43,34321.00,817.17,798.00,799.00,1.00,0.13,798.17,43,1.02
2015-06-23,P6,11,19125.53,1738.68,1738.50,1738.80,0.30,0.02,1738.68,11,1.00
2015-06-23,P7,783,588586.63,799.71,614.78,849.00,234.22,38.10,752.05,783,1.06
2015-06-23,P8,77,36475.85,536.41,431.10,479.00,47.90,11.11,476.53,77,1.13
2015-06-23,P9,4,2039.09,509.77,498.00,545.09,47.09,9.46,509.77,4,1.00
2015-06-24,P1,11,16430.17,1493.65,1449.00,1499.00,50.00,3.45,1493.65,11,1.00
2015-06-24,P2,822,530864.84,676.26,584.10,649.00,64.90,11.11,645.86,822,1.05
2015-06-24,P3,15,17983.50,1284.54,1198.90,1198.90,0.00,0.00,1198.90,15,1.07
2015-06-24,P4,99,49358.40,536.50,404.19,548.00,143.81,35.58,499.57,99,1.08
2015-06-24,P5,38,30746.21,809.11,798.00,1182.21,384.21,48.15,809.11,38,1.00
2015-06-24,P6,10,17528.10,1752.81,1728.90,1776.72,47.82,2.77,1752.81,10,1.00
2015-06-24,P7,1802,1344047.33,803.38,674.10,797.90,123.80,18.37,746.04,1802,1.08
2015-06-24,P8,61,29075.30,510.09,431.10,479.00,47.90,11.11,476.48,61,1.07
2015-06-24,P9,6,2960.90,493.48,478.00,539.10,61.10,12.78,493.48,6,1.00
2015-06-25,P1,11,16380.17,1638.02,1449.00,1499.00,50.00,3.45,1488.12,11,1.10
2015-06-25,P2,1222,790811.58,697.98,584.10,678.69,94.59,16.19,647.06,1222,1.08
2015-06-25,P3,6,7291.45,1215.24,1196.98,1248.90,51.92,4.34,1215.24,6,1.00
2015-06-25,P4,53,26247.41,535.66,454.09,499.00,44.91,9.89,495.05,53,1.08
2015-06-25,P5,45,36152.34,803.39,798.00,1040.34,242.34,30.37,803.39,45,1.00
2015-06-25,P6,7,12437.04,1776.72,1776.72,1776.72,0.00,0.00,1776.72,7,1.00
2015-06-25,P7,2271,1691812.73,1017.33,640.39,783.00,142.61,22.27,747.03,2271,1.37
2015-06-25,P8,74,35208.89,495.90,431.10,479.00,47.90,11.11,476.00,74,1.04
2015-06-25,P9,4,2066.00,516.50,489.00,599.00,110.00,22.49,516.50,4,1.00
2015-06-26,P1,11,16117.90,1465.26,1186.73,1499.00,312.27,26.31,1465.26,11,1.00
2015-06-26,P2,1042,666716.69,712.30,525.69,649.00,123.31,23.46,640.11,1042,1.11
2015-06-26,P3,5,6097.50,1219.50,1199.90,1248.90,49.00,4.08,1219.50,5,1.00
2015-06-26,P4,59,29224.64,608.85,492.99,499.00,6.01,1.22,495.74,59,1.23
2015-06-26,P5,36,28728.00,844.94,798.00,798.00,0.00,0.00,798.00,36,1.06
2015-06-26,P6,4,7106.88,1776.72,1776.72,1776.72,0.00,0.00,1776.72,4,1.00
2015-06-26,P7,1293,955471.48,796.23,606.69,849.00,242.31,39.94,739.27,1293,1.08
2015-06-26,P8,75,35475.37,485.96,387.99,494.00,106.01,27.32,472.84,75,1.03
2015-06-26,P9,2,978.00,489.00,489.00,489.00,0.00,0.00,489.00,2,1.00
2015-06-27,P1,8,11480.52,1435.06,1304.10,1499.00,194.90,14.95,1435.06,8,1.00
2015-06-27,P2,100,66868.89,719.02,532.70,799.00,266.30,49.99,668.60,100,1.08
2015-06-27,P3,9,11142.10,1238.01,1199.90,1248.90,49.00,4.08,1238.01,9,1.00
2015-06-27,P4,49,23918.57,519.97,449.10,499.00,49.90,11.11,488.23,49,1.07
2015-06-27,P5,22,17821.99,810.09,798.00,1063.99,265.99,33.33,810.09,22,1.00
2015-06-27,P6,2,3534.10,1767.05,1767.00,1767.10,0.10,0.01,1767.05,2,1.00
2015-06-27,P7,303,218501.13,910.42,614.78,799.00,184.22,29.97,729.75,303,1.26
2015-06-27,P8,86,39522.29,481.98,387.99,479.00,91.01,23.46,460.37,86,1.05
2015-06-27,P9,1,539.00,539.00,539.00,539.00,0.00,0.00,539.00,1,1.00
2015-06-28,P1,4,5996.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,4,1.00
2015-06-28,P2,28,20297.70,724.92,677.90,799.00,121.10,17.86,724.92,28,1.00
2015-06-28,P3,4,4995.60,1248.90,1248.90,1248.90,0.00,0.00,1248.90,4,1.00
2015-06-28,P4,59,28990.11,499.83,449.10,499.00,49.90,11.11,491.33,59,1.02
2015-06-28,P5,30,24737.97,824.60,798.00,1063.99,265.99,33.33,824.60,30,1.00
2015-06-28,P6,1,1764.90,1764.90,1764.90,1764.90,0.00,0.00,1764.90,1,1.00
2015-06-28,P7,120,93977.77,817.20,647.19,881.00,233.81,36.13,783.02,120,1.04
2015-06-28,P8,65,30414.11,467.91,409.55,479.00,69.45,16.96,467.91,65,1.00
2015-06-28,P9,2,1078.00,539.00,539.00,539.00,0.00,0.00,539.00,2,1.00
2015-06-29,P1,11,16280.17,1480.02,1449.00,1499.00,50.00,3.45,1480.02,11,1.00
2015-06-29,P2,899,581681.83,670.14,584.10,649.00,64.90,11.11,646.96,899,1.04
2015-06-29,P3,5,6175.70,1235.14,1199.90,1248.90,49.00,4.08,1235.14,5,1.00
2015-06-29,P4,49,24370.26,497.35,492.99,545.69,52.70,10.69,497.35,49,1.00
2015-06-29,P5,27,21546.00,828.69,798.00,798.00,0.00,0.00,798.00,27,1.04
2015-06-29,P6,8,14117.54,1764.69,1764.65,1764.79,0.14,0.01,1764.69,8,1.00
2015-06-29,P7,1229,917807.68,783.78,674.10,881.00,206.90,30.69,746.68,1229,1.05
2015-06-29,P8,38,18202.00,479.00,479.00,479.00,0.00,0.00,479.00,38,1.00
2015-06-29,P9,1,539.00,539.00,539.00,539.00,0.00,0.00,539.00,1,1.00
2015-06-30,P1,18,26773.27,1487.40,1349.10,1499.00,149.90,11.11,1487.40,18,1.00
2015-06-30,P2,1113,717829.34,668.99,554.89,649.00,94.11,16.96,645.35,1113,1.04
2015-06-30,P3,15,17969.80,1197.99,1197.90,1198.00,0.10,0.01,1197.99,15,1.00
2015-06-30,P4,54,26670.36,544.29,490.00,545.68,55.68,11.36,494.11,54,1.10
2015-06-30,P5,32,25444.00,795.12,795.00,796.00,1.00,0.13,795.12,32,1.00
2015-06-30,P6,2,3528.55,1764.28,1763.90,1764.65,0.75,0.04,1764.28,2,1.00
2015-06-30,P7,1342,998920.81,788.41,614.78,1001.90,387.12,62.97,744.77,1342,1.06
2015-06-30,P8,58,27482.62,490.76,431.10,479.00,47.90,11.11,473.65,58,1.04
2015-06-30,P9,4,2056.00,514.00,489.00,539.00,50.00,10.22,514.00,4,1.00
2015-07-01,P1,16,23476.44,1467.28,1349.10,1499.00,149.90,11.11,1467.28,16,1.00
2015-07-01,P2,71,49138.50,701.98,584.10,799.00,214.90,36.79,692.12,71,1.01
2015-07-01,P3,9,10946.00,1216.22,1198.00,1239.00,41.00,3.42,1216.22,9,1.00
2015-07-01,P4,106,52421.10,513.93,449.10,499.00,49.90,11.11,494.54,106,1.04
2015-07-01,P5,23,18299.00,795.61,795.00,796.00,1.00,0.13,795.61,23,1.00
2015-07-01,P6,3,5290.80,1763.60,1763.60,1763.60,0.00,0.00,1763.60,3,1.00
2015-07-01,P7,225,178754.42,808.84,719.10,809.00,89.90,12.50,794.45,225,1.02
2015-07-01,P8,45,21430.88,498.39,431.10,489.00,57.90,13.43,476.11,45,1.05
2015-07-01,P9,10,5047.29,504.73,487.90,599.00,111.10,22.77,504.73,10,1.00
2015-07-02,P1,46,65242.66,1418.32,1277.10,1499.00,221.90,17.38,1418.32,46,1.00
2015-07-02,P2,52,37402.55,719.28,676.90,779.00,102.10,15.08,719.28,52,1.00
2015-07-02,P3,12,14759.82,1229.98,1196.98,1499.00,302.02,25.23,1229.98,12,1.00
2015-07-02,P4,163,80516.69,536.78,449.10,549.00,99.90,22.24,493.86,163,1.09
2015-07-02,P5,43,34587.73,823.52,794.99,839.00,44.01,5.54,804.59,43,1.02
2015-07-02,P6,5,8816.78,1763.36,1763.28,1763.47,0.19,0.01,1763.36,5,1.00
2015-07-02,P7,1358,997314.76,804.94,606.69,799.00,192.31,31.70,737.95,1358,1.10
2015-07-02,P8,118,54476.67,477.87,387.99,479.00,91.01,23.46,461.86,118,1.04
2015-07-02,P9,12,5854.80,487.90,487.90,487.90,0.00,0.00,487.90,12,1.00
2015-07-03,P1,12,17758.10,1479.84,1349.10,1499.00,149.90,11.11,1479.84,12,1.00
2015-07-03,P2,47,34217.50,760.39,678.00,779.00,101.00,14.90,727.10,47,1.04
2015-07-03,P3,22,25746.52,1170.30,1149.90,1424.05,274.15,23.84,1170.30,22,1.00
2015-07-03,P4,307,152199.94,1602.10,404.19,499.00,94.81,23.46,488.81,307,3.23
2015-07-03,P5,12,10068.00,839.00,839.00,839.00,0.00,0.00,839.00,12,1.00
2015-07-03,P6,3,5289.84,1763.28,1763.28,1763.28,0.00,0.00,1763.28,3,1.00
2015-07-03,P7,524,386522.25,1025.26,606.69,849.00,242.31,39.94,759.86,524,1.39
2015-07-03,P8,104,47425.55,499.22,411.70,479.00,67.30,16.35,458.38,104,1.09
2015-07-03,P9,9,4391.00,487.89,487.00,489.00,2.00,0.41,487.89,9,1.00
2015-07-04,P1,11,16380.17,1820.02,1449.00,1499.00,50.00,3.45,1486.91,11,1.22
2015-07-04,P2,39,28095.00,780.42,678.00,779.00,101.00,14.90,717.17,39,1.08
2015-07-04,P3,24,26477.80,1103.24,1099.00,1149.90,50.90,4.63,1103.24,24,1.00
2015-07-04,P4,14,7172.65,597.72,498.99,545.68,46.69,9.36,510.66,14,1.17
2015-07-04,P5,12,10068.00,915.27,839.00,839.00,0.00,0.00,839.00,12,1.09
2015-07-04,P6,2,3526.56,1763.28,1763.28,1763.28,0.00,0.00,1763.28,2,1.00
2015-07-04,P7,889,664158.64,781.36,674.10,791.00,116.90,17.34,747.08,889,1.05
2015-07-04,P8,76,36236.35,489.68,431.10,479.00,47.90,11.11,476.73,76,1.03
2015-07-04,P9,5,2441.97,488.39,487.99,489.00,1.01,0.21,488.39,5,1.00
2015-07-05,P1,12,17920.34,1493.36,1449.00,1499.00,50.00,3.45,1493.36,12,1.00
2015-07-05,P2,15,11014.00,734.27,678.00,779.00,101.00,14.90,734.27,15,1.00
2015-07-05,P3,31,34069.00,1174.79,1099.00,1099.00,0.00,0.00,1099.00,31,1.07
2015-07-05,P4,7,3631.38,518.77,499.00,545.68,46.68,9.35,518.77,7,1.00
2015-07-05,P5,9,7551.00,839.00,839.00,839.00,0.00,0.00,839.00,9,1.00
2015-07-05,P6,2,3513.40,1756.70,1756.70,1756.70,0.00,0.00,1756.70,2,1.00
2015-07-05,P7,828,618381.93,797.91,674.10,749.00,74.90,11.11,747.06,828,1.07
2015-07-05,P8,46,21607.68,502.50,431.10,479.00,47.90,11.11,471.31,46,1.07
2015-07-05,P9,8,3896.98,487.12,486.99,487.99,1.00,0.21,487.12,8,1.00
2015-07-06,P1,14,20826.00,1487.57,1419.00,1499.00,80.00,5.64,1487.57,14,1.00
2015-07-06,P2,53,38024.81,717.45,678.00,799.00,121.00,17.85,717.45,53,1.00
2015-07-06,P3,57,62643.00,1160.06,1099.00,1099.00,0.00,0.00,1099.00,57,1.06
2015-07-06,P4,16,8441.28,527.58,499.00,544.78,45.78,9.17,527.58,16,1.00
2015-07-06,P5,380,277618.28,782.02,640.39,869.89,229.50,35.84,730.96,380,1.07
2015-07-06,P6,2,3513.40,1756.70,1756.70,1756.70,0.00,0.00,1756.70,2,1.00
2015-07-06,P7,295,230247.64,837.26,674.10,918.99,244.89,36.33,780.97,295,1.07
2015-07-06,P8,26,12620.11,485.39,449.10,599.00,149.90,33.38,485.39,26,1.00
2015-07-06,P9,8,3895.84,486.98,486.98,486.98,0.00,0.00,486.98,8,1.00
2015-07-07,P1,11,16430.17,1493.65,1449.00,1499.00,50.00,3.45,1493.65,11,1.00
2015-07-07,P2,431,284424.20,693.72,548.10,799.00,250.90,45.78,660.79,431,1.05
2015-07-07,P3,45,49455.00,1150.12,1099.00,1099.00,0.00,0.00,1099.00,45,1.05
2015-07-07,P4,13,7080.97,544.69,544.69,544.69,0.00,0.00,544.69,13,1.00
2015-07-07,P5,554,409362.18,769.48,606.69,1123.10,516.41,85.12,738.37,554,1.04
2015-07-07,P6,1,1754.99,1754.99,1754.99,1754.99,0.00,0.00,1754.99,1,1.00
2015-07-07,P7,1095,793792.50,781.29,606.69,849.00,242.31,39.94,725.98,1095,1.08
2015-07-07,P8,149,67681.62,466.77,404.19,499.00,94.81,23.46,454.04,149,1.03
2015-07-07,P9,5,2393.95,478.79,477.99,478.99,1.00,0.21,478.79,5,1.00
2015-07-08,P1,8,11942.00,1492.75,1449.00,1499.00,50.00,3.45,1492.75,8,1.00
2015-07-08,P2,463,311708.07,721.55,578.56,676.67,98.11,16.96,673.41,463,1.07
2015-07-08,P3,40,43960.00,1156.84,1099.00,1099.00,0.00,0.00,1099.00,40,1.05
2015-07-08,P4,8,4357.50,544.69,544.68,544.70,0.02,0.00,544.69,8,1.00
2015-07-08,P5,441,337904.12,855.45,674.10,1063.99,389.89,57.84,753.87,441,1.12
2015-07-08,P6,3,5234.78,1744.93,1725.00,1754.89,29.89,1.73,1744.93,3,1.00
2015-07-08,P7,899,669687.66,790.66,613.43,749.90,136.47,22.25,745.06,899,1.06
2015-07-08,P8,156,71418.95,532.98,404.19,477.99,73.80,18.26,458.69,156,1.16
2015-07-08,P9,7,3472.95,496.14,477.99,569.05,91.06,19.05,496.14,7,1.00
2015-07-09,P1,11,16321.34,1483.76,1449.00,1499.00,50.00,3.45,1483.76,11,1.00
2015-07-09,P2,105,73061.91,709.34,676.67,799.00,122.33,18.08,695.59,105,1.02
2015-07-09,P3,41,45059.00,1155.36,1099.00,1099.00,0.00,0.00,1099.00,41,1.05
2015-07-09,P4,9,4940.91,548.99,548.99,548.99,0.00,0.00,548.99,9,1.00
2015-07-09,P5,390,291633.99,753.58,674.10,1123.10,449.00,66.61,747.77,390,1.01
2015-07-09,P6,2,3509.50,1754.75,1754.75,1754.75,0.00,0.00,1754.75,2,1.00
2015-07-09,P7,543,409114.02,774.84,674.10,849.00,174.90,25.95,753.43,543,1.03
2015-07-09,P8,19,9058.92,476.79,468.99,599.00,130.01,27.72,476.79,19,1.00
2015-07-09,P9,27,12717.86,529.91,469.00,487.90,18.90,4.03,471.29,27,1.12
2015-07-10,P1,10,14748.37,1474.84,1341.15,1499.00,157.85,11.77,1474.84,10,1.00
2015-07-10,P2,70,48001.17,705.90,621.57,759.05,137.48,22.12,685.81,70,1.03
2015-07-10,P3,38,41748.70,1098.65,1098.00,1099.00,1.00,0.09,1098.65,38,1.00
2015-07-10,P4,8,4383.32,626.19,544.69,548.99,4.30,0.79,547.76,8,1.14
2015-07-10,P5,412,307504.52,772.62,606.69,1199.00,592.31,97.63,746.47,412,1.04
2015-07-10,P6,1,1698.34,1698.34,1698.34,1698.34,0.00,0.00,1698.34,1,1.00
2015-07-10,P7,546,409010.85,798.85,606.69,799.00,192.31,31.70,749.36,546,1.07
2015-07-10,P8,23,10706.93,486.68,463.99,469.00,5.01,1.08,465.36,23,1.05
2015-07-10,P9,20,9292.00,464.60,463.00,469.00,6.00,1.30,464.60,20,1.00
2015-07-11,P1,10,14674.30,1467.43,1341.15,1499.00,157.85,11.77,1467.43,10,1.00
2015-07-11,P2,145,98103.21,710.89,582.39,719.00,136.61,23.46,676.78,145,1.05
2015-07-11,P3,28,30511.80,1089.71,1089.00,1098.90,9.90,0.91,1089.71,28,1.00
2015-07-11,P4,5,2723.25,907.75,544.65,544.65,0.00,0.00,544.65,5,1.67
2015-07-11,P5,159,127148.73,870.88,674.10,1063.99,389.89,57.84,777.96,159,1.09
2015-07-11,P6,2,3397.92,1698.96,1698.96,1698.96,0.00,0.00,1698.96,2,1.00
2015-07-11,P7,592,442048.58,783.77,674.10,749.00,74.90,11.11,746.72,592,1.05
2015-07-11,P8,23,10639.00,462.57,457.00,499.00,42.00,9.19,462.57,23,1.00
2015-07-11,P9,16,7329.80,458.11,457.00,463.00,6.00,1.31,458.11,16,1.00
2015-07-12,P1,10,14832.15,1483.22,1341.15,1499.00,157.85,11.77,1483.22,10,1.00
2015-07-12,P2,33,23205.75,725.18,683.05,719.00,35.95,5.26,703.31,33,1.03
2015-07-12,P3,27,29403.00,1089.00,1089.00,1089.00,0.00,0.00,1089.00,27,1.00
2015-07-12,P4,8,4357.20,544.65,544.65,544.65,0.00,0.00,544.65,8,1.00
2015-07-12,P5,99,78210.19,806.29,674.10,1063.99,389.89,57.84,790.33,99,1.02
2015-07-12,P6,3,5096.88,1698.96,1698.96,1698.96,0.00,0.00,1698.96,3,1.00
2015-07-12,P7,510,381435.79,776.85,674.10,779.00,104.90,15.56,747.87,510,1.04
2015-07-12,P8,23,10510.94,553.21,456.99,457.00,0.01,0.00,457.00,23,1.21
2015-07-12,P9,8,3655.99,457.00,456.99,457.00,0.01,0.00,457.00,8,1.00
2015-07-13,P1,18,26973.17,1498.51,1490.17,1499.00,8.83,0.59,1498.51,18,1.00
2015-07-13,P2,85,58895.22,727.10,647.10,719.00,71.90,11.11,693.11,85,1.05
2015-07-13,P3,35,38082.40,1120.07,1079.00,1098.90,19.90,1.84,1088.34,35,1.03
2015-07-13,P4,2,1138.90,569.45,569.00,569.90,0.90,0.16,569.45,2,1.00
2015-07-13,P5,175,135369.61,801.00,674.10,799.00,124.90,18.53,773.27,175,1.04
2015-07-13,P6,3,5096.87,1698.96,1698.94,1698.99,0.05,0.00,1698.96,3,1.00
2015-07-13,P7,388,290493.97,772.59,674.10,799.00,124.90,18.53,748.77,388,1.03
2015-07-13,P8,65,29430.42,459.85,408.59,599.00,190.41,46.60,452.83,65,1.02
2015-07-13,P9,18,8098.20,449.90,449.90,449.90,0.00,0.00,449.90,18,1.00
2015-07-14,P1,11,16414.05,1492.19,1424.05,1499.00,74.95,5.26,1492.19,11,1.00
2015-07-14,P2,61,42917.00,727.41,647.10,799.00,151.90,23.47,703.68,61,1.03
2015-07-14,P3,38,41139.40,1082.62,1069.90,1349.10,279.20,26.10,1082.62,38,1.00
2015-07-14,P4,1,569.90,569.90,569.90,569.90,0.00,0.00,569.90,1,1.00
2015-07-14,P5,325,245589.28,774.73,640.39,1063.99,423.60,66.15,756.03,325,1.03
2015-07-14,P6,1,1698.00,1698.00,1698.00,1698.00,0.00,0.00,1698.00,1,1.00
2015-07-14,P7,660,491844.14,784.44,674.10,829.90,155.80,23.11,745.22,660,1.05
2015-07-14,P8,68,31002.60,455.92,408.59,469.00,60.41,14.78,455.92,68,1.00
2015-07-14,P9,21,9441.60,472.08,449.00,449.90,0.90,0.20,449.58,21,1.05
2015-07-15,P1,15,22476.17,1498.41,1490.17,1499.00,8.83,0.59,1498.41,15,1.00
2015-07-15,P2,72,50822.80,715.81,676.90,799.00,122.10,18.04,705.96,72,1.01
2015-07-15,P3,38,41578.30,1154.95,1069.90,1244.90,175.00,16.36,1094.20,38,1.06
2015-07-15,P4,4,2277.80,759.27,569.00,569.90,0.90,0.16,569.60,4,1.33
2015-07-15,P5,327,245480.50,767.13,674.10,889.89,215.79,32.01,750.74,327,1.02
2015-07-15,P6,7,11884.73,2376.95,1697.79,1697.89,0.10,0.01,1697.83,7,1.40
2015-07-15,P7,1684,1251825.05,814.99,633.07,794.99,161.92,25.58,744.68,1684,1.10
2015-07-15,P8,44,20024.64,476.78,422.10,469.00,46.90,11.11,454.90,44,1.05
2015-07-15,P9,34,15266.89,449.03,449.00,449.89,0.89,0.20,449.03,34,1.00
2015-07-16,P1,15,22485.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,15,1.00
2015-07-16,P2,74,51953.60,711.69,689.90,799.00,109.10,15.81,702.11,74,1.01
2015-07-16,P3,21,23358.00,1459.88,1098.00,1198.00,100.00,9.11,1116.75,21,1.31
2015-07-16,P4,5,2846.80,569.36,569.00,569.90,0.90,0.16,569.36,5,1.00
2015-07-16,P5,146,110385.90,771.93,674.10,894.00,219.90,32.62,756.74,146,1.02
2015-07-16,P6,9,15279.15,1909.89,1697.68,1697.69,0.01,0.00,1697.68,9,1.12
2015-07-16,P7,1409,1049193.19,802.75,640.39,799.00,158.61,24.77,745.30,1409,1.08
2015-07-16,P8,34,15470.67,468.81,426.79,469.00,42.21,9.89,455.20,34,1.03
2015-07-16,P9,21,9426.40,448.88,448.84,449.00,0.16,0.04,448.88,21,1.00
2015-07-17,P1,16,23975.17,1498.45,1490.17,1499.00,8.83,0.59,1498.45,16,1.00
2015-07-17,P2,39,28008.90,737.08,676.90,799.00,122.10,18.04,718.66,39,1.03
2015-07-17,P3,29,32742.00,1129.03,1098.00,1198.00,100.00,9.11,1129.03,29,1.00
2015-07-17,P4,3,1709.70,569.90,569.90,569.90,0.00,0.00,569.90,3,1.00
2015-07-17,P5,195,146835.13,781.04,674.10,889.89,215.79,32.01,753.35,195,1.04
2015-07-17,P6,4,7060.51,1765.13,1697.65,1787.62,89.97,5.30,1765.13,4,1.00
2015-07-17,P7,1073,798897.10,789.42,640.39,749.00,108.61,16.96,745.02,1073,1.06
2015-07-17,P8,45,20488.85,487.83,426.79,469.00,42.21,9.89,454.88,45,1.07
2015-07-17,P9,13,6004.09,461.85,444.00,569.05,125.05,28.16,461.85,13,1.00
2015-07-18,P1,10,14765.15,1476.52,1349.10,1499.00,149.90,11.11,1476.52,10,1.00
2015-07-18,P2,40,28163.20,722.13,656.10,729.00,72.90,11.11,704.19,40,1.03
2015-07-18,P3,37,40626.00,1098.00,1098.00,1098.00,0.00,0.00,1098.00,37,1.00
2015-07-18,P4,1,569.90,569.90,569.90,569.90,0.00,0.00,569.90,1,1.00
2015-07-18,P5,90,72300.97,803.34,746.10,1046.89,300.79,40.31,803.34,90,1.00
2015-07-18,P6,7,12063.52,1723.36,1697.65,1787.62,89.97,5.30,1723.36,7,1.00
2015-07-18,P7,805,598509.86,793.78,640.39,799.00,158.61,24.77,743.35,805,1.07
2015-07-18,P8,35,15868.87,453.40,443.99,469.00,25.01,5.63,453.40,35,1.00
2015-07-18,P9,11,4883.99,444.00,443.99,444.00,0.01,0.00,444.00,11,1.00
2015-07-19,P1,11,16480.17,1498.20,1490.17,1499.00,8.83,0.59,1498.20,11,1.00
2015-07-19,P2,44,30941.10,736.69,699.90,729.00,29.10,4.16,703.36,44,1.05
2015-07-19,P3,33,36234.00,1132.31,1098.00,1098.00,0.00,0.00,1098.00,33,1.03
2015-07-19,P4,1,569.90,569.90,569.90,569.90,0.00,0.00,569.90,1,1.00
2015-07-19,P5,58,47586.20,820.45,746.10,894.00,147.90,19.82,820.45,58,1.00
2015-07-19,P6,4,6790.52,1697.63,1697.63,1697.63,0.00,0.00,1697.63,4,1.00
2015-07-19,P7,756,563680.20,791.69,614.78,749.00,134.22,21.83,746.15,756,1.06
2015-07-19,P8,35,15890.59,467.37,443.95,469.00,25.05,5.64,453.58,35,1.03
2015-07-19,P9,13,5771.11,443.93,443.93,443.95,0.02,0.00,443.93,13,1.00
2015-07-20,P1,20,29980.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,20,1.00
2015-07-20,P2,85,60063.32,706.63,698.89,729.00,30.11,4.31,706.63,85,1.00
2015-07-20,P3,54,59292.00,1140.23,1098.00,1098.00,0.00,0.00,1098.00,54,1.04
2015-07-20,P4,3,1699.70,566.57,559.90,569.90,10.00,1.79,566.57,3,1.00
2015-07-20,P5,31,26059.10,840.62,674.10,1039.00,364.90,54.13,840.62,31,1.00
2015-07-20,P6,5,8577.86,1715.57,1697.57,1787.51,89.94,5.30,1715.57,5,1.00
2015-07-20,P7,1283,957458.31,781.60,640.39,918.99,278.60,43.50,746.46,1283,1.05
2015-07-20,P8,68,30836.12,460.24,443.00,469.00,26.00,5.87,453.24,68,1.01
2015-07-20,P9,10,4434.60,443.46,442.99,443.93,0.94,0.21,443.46,10,1.00
2015-07-21,P1,25,37250.15,1773.82,1349.10,1499.00,149.90,11.11,1488.29,25,1.19
2015-07-21,P2,58,41408.13,739.43,692.55,729.00,36.45,5.26,714.11,58,1.04
2015-07-21,P3,44,48312.00,1098.00,1098.00,1098.00,0.00,0.00,1098.00,44,1.00
2015-07-21,P4,7,3928.40,561.20,559.90,569.00,9.10,1.63,561.20,7,1.00
2015-07-21,P5,136,110122.95,821.81,719.10,999.00,279.90,38.92,809.66,136,1.01
2015-07-21,P6,12,20614.13,1717.84,1697.49,1819.43,121.94,7.18,1717.84,12,1.00
2015-07-21,P7,773,577350.97,779.15,674.10,799.00,124.90,18.53,747.11,773,1.04
2015-07-21,P8,58,26384.84,488.61,442.97,469.00,26.03,5.88,455.27,58,1.07
2015-07-21,P9,19,8409.76,442.62,442.00,442.98,0.98,0.22,442.62,19,1.00
2015-07-22,P1,14,20986.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,14,1.00
2015-07-22,P2,49,35369.89,721.83,692.55,729.00,36.45,5.26,721.83,49,1.00
2015-07-22,P3,21,24085.97,1146.95,1098.00,1369.00,271.00,24.68,1146.95,21,1.00
2015-07-22,P4,5,2799.50,559.90,559.90,559.90,0.00,0.00,559.90,5,1.00
2015-07-22,P5,103,82505.59,808.88,719.10,839.00,119.90,16.67,800.65,103,1.01
2015-07-22,P6,7,11882.21,1697.46,1697.43,1697.48,0.05,0.00,1697.46,7,1.00
2015-07-22,P7,269,201718.23,781.85,674.10,799.00,124.90,18.53,750.22,269,1.04
2015-07-22,P8,51,23131.58,481.91,442.97,549.00,106.03,23.94,453.08,51,1.06
2015-07-22,P9,34,15027.99,455.39,441.99,442.00,0.01,0.00,442.00,34,1.03
2015-07-23,P1,18,26832.10,1490.67,1349.10,1499.00,149.90,11.11,1490.67,18,1.00
2015-07-23,P2,42,30034.77,715.11,649.99,729.00,79.01,12.16,715.11,42,1.00
2015-07-23,P3,11,12639.00,1149.00,1149.00,1149.00,0.00,0.00,1149.00,11,1.00
2015-07-23,P4,8,4270.34,711.72,486.49,540.55,54.06,11.11,531.54,8,1.33
2015-07-23,P5,47,38231.25,813.43,719.10,917.00,197.90,27.52,813.43,47,1.00
2015-07-23,P6,6,10184.32,2036.86,1697.38,1697.42,0.04,0.00,1697.39,6,1.20
2015-07-23,P7,487,361165.94,788.57,674.10,799.00,124.90,18.53,741.54,487,1.06
2015-07-23,P8,50,22197.13,493.27,400.99,469.00,68.01,16.96,443.76,50,1.11
2015-07-23,P9,20,8834.95,441.75,440.99,442.00,1.01,0.23,441.75,20,1.00
