WEEK,PRODUCT,COMPETITOR,PAY_TYPE,COMPETITOR_PRICE,NUM_EXTRACTIONS,MIN_UNIT_PRICE,MAX_UNIT_PRICE,DIFF_UNIT_PRICE,VAR_UNIT_PRICE,AVG_PRICE
24,P1,C2,DEFERRED,16021.31,14,1221.11,1899.00,677.89,55.51,1456.48
24,P1,C2,IMMEDIATE,13520.80,14,1099.00,1899.00,800.00,72.79,1352.08
24,P1,C3,DEFERRED,15881.41,14,1221.11,1899.00,677.89,55.51,1443.76
24,P1,C3,IMMEDIATE,13520.80,14,1099.00,1899.00,800.00,72.79,1352.08
24,P1,C5,DEFERRED,8994.00,11,1499.00,1499.00,0.00,0.00,1499.00
24,P1,C5,IMMEDIATE,8544.30,11,1424.05,1424.05,0.00,0.00,1424.05
24,P2,C1,DEFERRED,7488.52,14,629.10,699.00,69.90,11.11,680.77
24,P2,C1,IMMEDIATE,7418.62,14,629.10,698.89,69.79,11.09,674.42
24,P2,C2,DEFERRED,7488.62,14,629.10,699.00,69.90,11.11,680.78
24,P2,C2,IMMEDIATE,7418.72,14,629.10,698.89,69.79,11.09,674.43
24,P2,C3,DEFERRED,11947.46,28,610.11,698.89,88.78,14.55,663.75
24,P2,C3,IMMEDIATE,11810.68,28,610.11,698.89,88.78,14.55,656.15
24,P2,C4,DEFERRED,7369.00,28,649.00,698.00,49.00,7.55,669.91
24,P2,C4,IMMEDIATE,7229.40,28,628.20,679.00,50.80,8.09,657.22
24,P2,C5,DEFERRED,2397.00,5,799.00,799.00,0.00,0.00,799.00
24,P2,C5,IMMEDIATE,2085.39,5,695.13,695.13,0.00,0.00,695.13
24,P2,C6,DEFERRED,13164.57,28,649.00,709.00,60.00,9.24,692.87
24,P2,C6,IMMEDIATE,13164.57,28,649.00,709.00,60.00,9.24,692.87
24,P3,C1,DEFERRED,13233.79,28,1143.00,1277.00,134.00,11.72,1203.07
24,P3,C1,IMMEDIATE,13233.79,28,1143.00,1277.00,134.00,11.72,1203.07
24,P3,C2,DEFERRED,14232.79,28,999.00,1277.00,278.00,27.83,1186.07
24,P3,C2,IMMEDIATE,14132.89,28,899.10,1277.00,377.90,42.03,1177.74
24,P3,C3,DEFERRED,12084.79,14,1143.00,1277.00,134.00,11.72,1208.48
24,P3,C3,IMMEDIATE,12084.79,14,1143.00,1277.00,134.00,11.72,1208.48
24,P3,C4,DEFERRED,3897.00,4,1299.00,1299.00,0.00,0.00,1299.00
24,P3,C4,IMMEDIATE,3897.00,4,1299.00,1299.00,0.00,0.00,1299.00
24,P3,C6,DEFERRED,13537.66,14,1199.00,1248.88,49.88,4.16,1230.70
24,P3,C6,IMMEDIATE,13537.66,14,1199.00,1248.88,49.88,4.16,1230.70
24,P4,C4,DEFERRED,3983.00,28,569.00,569.00,0.00,0.00,569.00
24,P4,C4,IMMEDIATE,3983.00,28,569.00,569.00,0.00,0.00,569.00
24,P4,C6,DEFERRED,3493.00,14,499.00,499.00,0.00,0.00,499.00
24,P4,C6,IMMEDIATE,3493.00,14,499.00,499.00,0.00,0.00,499.00
24,P5,C1,DEFERRED,9147.84,14,894.97,934.00,39.03,4.36,914.78
24,P5,C1,IMMEDIATE,9147.84,14,894.97,934.00,39.03,4.36,914.78
24,P5,C2,DEFERRED,10042.81,14,894.97,934.00,39.03,4.36,912.98
24,P5,C2,IMMEDIATE,10042.81,14,894.97,934.00,39.03,4.36,912.98
24,P5,C3,DEFERRED,11601.66,14,808.91,934.00,125.09,15.46,892.44
24,P5,C3,IMMEDIATE,11416.06,14,808.91,934.00,125.09,15.46,878.16
24,P6,C1,DEFERRED,32580.01,28,1699.00,1908.00,209.00,12.30,1810.00
24,P6,C1,IMMEDIATE,32240.21,28,1529.10,1908.00,378.90,24.78,1791.12
24,P6,C2,DEFERRED,30604.45,28,1699.00,1839.88,140.88,8.29,1800.26
24,P6,C2,IMMEDIATE,30434.55,28,1529.10,1839.88,310.78,20.32,1790.27
24,P6,C3,DEFERRED,37886.14,28,1745.00,1899.00,154.00,8.83,1804.10
24,P6,C3,IMMEDIATE,37006.88,28,1570.50,1899.00,328.50,20.92,1762.23
24,P6,C4,DEFERRED,6796.00,7,1699.00,1699.00,0.00,0.00,1699.00
24,P6,C4,IMMEDIATE,6796.00,7,1699.00,1699.00,0.00,0.00,1699.00
24,P6,C6,DEFERRED,13993.00,14,1999.00,1999.00,0.00,0.00,1999.00
24,P6,C6,IMMEDIATE,13993.00,14,1999.00,1999.00,0.00,0.00,1999.00
24,P7,C1,DEFERRED,9409.86,14,749.90,798.00,48.10,6.41,784.15
24,P7,C1,IMMEDIATE,9409.86,14,749.90,798.00,48.10,6.41,784.15
24,P7,C2,DEFERRED,10199.99,14,749.90,798.00,48.10,6.41,784.61
24,P7,C2,IMMEDIATE,10199.99,14,749.90,798.00,48.10,6.41,784.61
24,P7,C3,DEFERRED,9381.79,14,749.90,798.00,48.10,6.41,781.82
24,P7,C3,IMMEDIATE,9381.79,14,749.90,798.00,48.10,6.41,781.82
24,P7,C4,DEFERRED,7585.00,28,748.00,799.00,51.00,6.82,758.50
24,P7,C4,IMMEDIATE,7525.08,28,719.04,799.00,79.96,11.12,752.51
24,P7,C5,DEFERRED,5466.00,17,911.00,911.00,0.00,0.00,911.00
24,P7,C5,IMMEDIATE,4755.42,17,792.57,792.57,0.00,0.00,792.57
24,P7,C6,DEFERRED,5243.00,14,749.00,749.00,0.00,0.00,749.00
24,P7,C6,IMMEDIATE,5243.00,14,749.00,749.00,0.00,0.00,749.00
24,P8,C1,DEFERRED,4423.60,28,479.00,498.99,19.99,4.17,491.51
24,P8,C1,IMMEDIATE,4327.80,28,431.10,498.99,67.89,15.75,480.87
24,P8,C2,DEFERRED,4806.80,28,431.10,498.99,67.89,15.75,480.68
24,P8,C2,IMMEDIATE,4758.90,28,431.10,498.99,67.89,15.75,475.89
24,P8,C3,DEFERRED,10392.41,28,468.90,513.89,44.99,9.59,494.88
24,P8,C3,IMMEDIATE,10059.49,28,422.01,513.89,91.88,21.77,479.02
24,P8,C4,DEFERRED,3889.00,28,479.00,498.00,19.00,3.97,486.12
24,P8,C4,IMMEDIATE,3889.00,28,479.00,498.00,19.00,3.97,486.12
24,P8,C6,DEFERRED,12331.34,28,479.00,495.98,16.98,3.54,493.25
24,P8,C6,IMMEDIATE,12331.34,28,479.00,495.98,16.98,3.54,493.25
24,P9,C1,DEFERRED,9927.91,28,478.90,513.89,34.99,7.31,496.40
24,P9,C1,IMMEDIATE,9640.54,28,431.01,513.89,82.88,19.23,482.03
24,P9,C2,DEFERRED,9333.12,28,431.10,513.89,82.79,19.20,491.22
24,P9,C2,IMMEDIATE,9141.55,28,431.01,513.89,82.88,19.23,481.13
24,P9,C3,DEFERRED,6994.20,28,468.90,513.89,44.99,9.59,499.59
24,P9,C3,IMMEDIATE,6806.64,28,422.01,513.89,91.88,21.77,486.19
24,P9,C5,DEFERRED,7117.00,28,499.00,599.00,100.00,20.04,547.46
24,P9,C5,IMMEDIATE,6191.79,28,434.13,521.13,87.00,20.04,476.29
24,P9,C6,DEFERRED,6870.93,28,479.00,491.96,12.96,2.71,490.78
24,P9,C6,IMMEDIATE,6870.93,28,479.00,491.96,12.96,2.71,490.78
25,P1,C1,DEFERRED,12878.04,10,1231.12,1899.00,667.88,54.25,1430.89
25,P1,C1,IMMEDIATE,12318.44,10,1231.12,1899.00,667.88,54.25,1368.72
25,P1,C2,DEFERRED,8786.02,7,1231.12,1899.00,667.88,54.25,1464.34
25,P1,C2,IMMEDIATE,8366.32,7,1231.12,1899.00,667.88,54.25,1394.39
25,P1,C3,DEFERRED,12755.24,11,1231.12,1899.00,667.88,54.25,1417.25
25,P1,C3,IMMEDIATE,11915.84,11,1231.12,1899.00,667.88,54.25,1323.98
25,P1,C5,DEFERRED,10493.00,13,1499.00,1499.00,0.00,0.00,1499.00
25,P1,C5,IMMEDIATE,9968.35,13,1424.05,1424.05,0.00,0.00,1424.05
25,P2,C1,DEFERRED,6461.59,13,584.10,699.00,114.90,19.67,646.16
25,P2,C1,IMMEDIATE,5627.79,13,584.10,698.97,114.87,19.67,625.31
25,P2,C2,DEFERRED,7109.14,13,615.12,698.99,83.87,13.63,646.29
25,P2,C2,IMMEDIATE,7011.79,13,584.10,698.99,114.89,19.67,637.44
25,P2,C3,DEFERRED,13027.25,27,570.90,699.00,128.10,22.44,620.35
25,P2,C3,IMMEDIATE,12700.58,27,513.81,698.98,185.17,36.04,604.79
25,P2,C4,DEFERRED,9126.54,27,584.91,698.00,113.09,19.33,651.90
25,P2,C4,IMMEDIATE,8573.71,27,506.92,698.00,191.08,37.69,612.41
25,P2,C6,DEFERRED,9930.50,27,699.00,739.00,40.00,5.72,709.32
25,P2,C6,IMMEDIATE,9930.50,27,699.00,739.00,40.00,5.72,709.32
25,P3,C1,DEFERRED,13054.42,27,1143.11,1299.00,155.89,13.64,1186.77
25,P3,C1,IMMEDIATE,11625.52,27,1143.11,1199.00,55.89,4.89,1162.55
25,P3,C2,DEFERRED,11644.32,27,1143.11,1199.00,55.89,4.89,1164.43
25,P3,C2,IMMEDIATE,11644.32,27,1143.11,1199.00,55.89,4.89,1164.43
25,P3,C3,DEFERRED,10486.32,13,1143.11,1199.00,55.89,4.89,1165.15
25,P3,C3,IMMEDIATE,10486.32,13,1143.11,1199.00,55.89,4.89,1165.15
25,P3,C4,DEFERRED,6495.00,10,1299.00,1299.00,0.00,0.00,1299.00
25,P3,C4,IMMEDIATE,6495.00,10,1299.00,1299.00,0.00,0.00,1299.00
25,P3,C6,DEFERRED,9192.00,13,1099.00,1199.00,100.00,9.10,1149.00
25,P3,C6,IMMEDIATE,9192.00,13,1099.00,1199.00,100.00,9.10,1149.00
25,P4,C4,DEFERRED,6105.37,27,512.10,569.00,56.90,11.11,555.03
25,P4,C4,IMMEDIATE,6105.37,27,512.10,569.00,56.90,11.11,555.03
25,P4,C6,DEFERRED,3885.70,13,499.00,629.90,130.90,26.23,555.10
25,P4,C6,IMMEDIATE,3885.70,13,499.00,629.90,130.90,26.23,555.10
25,P5,C1,DEFERRED,8522.77,13,796.99,894.97,97.98,12.29,852.28
25,P5,C1,IMMEDIATE,8522.77,13,796.99,894.97,97.98,12.29,852.28
25,P5,C2,DEFERRED,7690.87,13,796.99,894.97,97.98,12.29,854.54
25,P5,C2,IMMEDIATE,7690.87,13,796.99,894.97,97.98,12.29,854.54
25,P5,C3,DEFERRED,9023.22,13,702.24,894.97,192.73,27.45,820.29
25,P5,C3,IMMEDIATE,8943.42,13,702.24,894.97,192.73,27.45,813.04
25,P6,C1,DEFERRED,38169.88,27,1495.12,1999.00,503.88,33.70,1817.61
25,P6,C1,IMMEDIATE,37140.48,27,1495.12,1999.00,503.88,33.70,1768.59
25,P6,C2,DEFERRED,33563.50,27,1495.12,1999.00,503.88,33.70,1766.50
25,P6,C2,IMMEDIATE,32704.00,27,1495.12,1999.00,503.88,33.70,1721.26
25,P6,C3,DEFERRED,35669.30,27,1618.88,1899.00,280.12,17.30,1783.47
25,P6,C3,IMMEDIATE,34440.68,27,1566.80,1899.00,332.20,21.20,1722.03
25,P6,C4,DEFERRED,17290.00,23,1699.00,1799.00,100.00,5.89,1729.00
25,P6,C4,IMMEDIATE,23015.63,23,1461.14,1799.00,337.86,23.12,1643.97
25,P6,C6,DEFERRED,13993.00,12,1999.00,1999.00,0.00,0.00,1999.00
25,P6,C6,IMMEDIATE,13993.00,12,1999.00,1999.00,0.00,0.00,1999.00
25,P7,C1,DEFERRED,7689.90,13,749.90,783.00,33.10,4.41,768.99
25,P7,C1,IMMEDIATE,7689.90,13,749.90,783.00,33.10,4.41,768.99
25,P7,C2,DEFERRED,7757.30,13,718.20,849.00,130.80,18.21,775.73
25,P7,C2,IMMEDIATE,7672.40,13,718.20,783.00,64.80,9.02,767.24
25,P7,C3,DEFERRED,6715.79,13,674.10,783.00,108.90,16.15,746.20
25,P7,C3,IMMEDIATE,6715.79,13,674.10,783.00,108.90,16.15,746.20
25,P7,C4,DEFERRED,9270.89,27,748.00,798.00,50.00,6.68,772.57
25,P7,C4,IMMEDIATE,8937.95,27,676.86,798.00,121.14,17.90,744.83
25,P7,C5,DEFERRED,4555.00,9,911.00,911.00,0.00,0.00,911.00
25,P7,C5,IMMEDIATE,3962.85,9,792.57,792.57,0.00,0.00,792.57
25,P7,C6,DEFERRED,6759.00,12,748.00,769.00,21.00,2.81,751.00
25,P7,C6,IMMEDIATE,6759.00,12,748.00,769.00,21.00,2.81,751.00
25,P8,C1,DEFERRED,5626.68,27,421.52,479.00,57.48,13.64,468.89
25,P8,C1,IMMEDIATE,5530.88,27,421.52,478.99,57.47,13.63,460.91
25,P8,C2,DEFERRED,4863.41,26,421.52,477.99,56.47,13.40,442.13
25,P8,C2,IMMEDIATE,4863.41,26,421.52,477.99,56.47,13.40,442.13
25,P8,C3,DEFERRED,9618.23,27,412.63,495.58,82.95,20.10,458.01
25,P8,C3,IMMEDIATE,9198.41,27,387.81,495.58,107.77,27.79,438.02
25,P8,C4,DEFERRED,3353.00,27,479.00,479.00,0.00,0.00,479.00
25,P8,C4,IMMEDIATE,5139.67,27,431.10,479.00,47.90,11.11,467.24
25,P8,C6,DEFERRED,8401.14,27,490.78,509.90,19.12,3.90,494.18
25,P8,C6,IMMEDIATE,8401.14,27,490.78,509.90,19.12,3.90,494.18
25,P9,C1,DEFERRED,9391.31,27,421.43,479.00,57.57,13.66,469.57
25,P9,C1,IMMEDIATE,9009.16,27,421.43,478.99,57.56,13.66,450.46
25,P9,C2,DEFERRED,8675.75,26,421.43,478.90,57.47,13.64,456.62
25,P9,C2,IMMEDIATE,8341.51,26,421.43,478.80,57.37,13.61,439.03
25,P9,C3,DEFERRED,4585.18,27,412.63,478.90,66.27,16.06,458.52
25,P9,C3,IMMEDIATE,4305.74,27,387.81,478.80,90.99,23.46,430.57
25,P9,C5,DEFERRED,7706.00,26,499.00,599.00,100.00,20.04,550.43
25,P9,C5,IMMEDIATE,6704.22,26,434.13,521.13,87.00,20.04,478.87
25,P9,C6,DEFERRED,3926.26,27,490.78,490.79,0.01,0.00,490.78
25,P9,C6,IMMEDIATE,3926.26,27,490.78,490.79,0.01,0.00,490.78
26,P1,C1,DEFERRED,17605.40,13,1329.05,1899.00,569.95,42.88,1467.12
26,P1,C1,IMMEDIATE,17395.55,13,1259.10,1899.00,639.90,50.82,1449.63
26,P1,C2,DEFERRED,13989.40,12,1399.00,1899.00,500.00,35.74,1554.38
26,P1,C2,IMMEDIATE,13849.50,12,1259.10,1899.00,639.90,50.82,1538.83
26,P1,C3,DEFERRED,6596.00,4,1399.00,1899.00,500.00,35.74,1649.00
26,P1,C3,IMMEDIATE,6456.10,4,1259.10,1899.00,639.90,50.82,1614.02
26,P1,C5,DEFERRED,10493.00,14,1499.00,1499.00,0.00,0.00,1499.00
26,P1,C5,IMMEDIATE,9968.35,14,1424.05,1424.05,0.00,0.00,1424.05
26,P2,C1,DEFERRED,8798.97,14,616.55,698.95,82.40,13.36,676.84
26,P2,C1,IMMEDIATE,8601.79,14,584.01,698.95,114.94,19.68,661.68
26,P2,C2,DEFERRED,9428.45,14,616.55,699.00,82.45,13.37,673.46
26,P2,C2,IMMEDIATE,9196.32,14,584.01,699.00,114.99,19.69,656.88
26,P2,C3,DEFERRED,14335.75,28,584.01,698.95,114.94,19.68,651.62
26,P2,C3,IMMEDIATE,11804.94,28,584.01,698.95,114.94,19.68,655.83
26,P2,C4,DEFERRED,8172.50,28,628.20,699.00,70.80,11.27,681.04
26,P2,C4,IMMEDIATE,8172.50,28,628.20,699.00,70.80,11.27,681.04
26,P2,C6,DEFERRED,8269.00,27,649.00,969.00,320.00,49.31,751.73
26,P2,C6,IMMEDIATE,8269.00,27,649.00,969.00,320.00,49.31,751.73
26,P3,C1,DEFERRED,15998.83,28,1098.00,1232.99,134.99,12.29,1142.77
26,P3,C1,IMMEDIATE,15998.83,28,1098.00,1232.99,134.99,12.29,1142.77
26,P3,C2,DEFERRED,14828.08,28,1098.00,1232.99,134.99,12.29,1140.62
26,P3,C2,IMMEDIATE,14828.08,28,1098.00,1232.99,134.99,12.29,1140.62
26,P3,C3,DEFERRED,13783.00,14,1098.00,1299.00,201.00,18.31,1148.58
26,P3,C3,IMMEDIATE,13783.00,14,1098.00,1299.00,201.00,18.31,1148.58
26,P3,C4,DEFERRED,9093.00,14,1299.00,1299.00,0.00,0.00,1299.00
26,P3,C4,IMMEDIATE,9093.00,14,1299.00,1299.00,0.00,0.00,1299.00
26,P3,C6,DEFERRED,7693.00,14,1099.00,1099.00,0.00,0.00,1099.00
26,P3,C6,IMMEDIATE,7693.00,14,1099.00,1099.00,0.00,0.00,1099.00
26,P4,C4,DEFERRED,4409.75,15,512.10,569.00,56.90,11.11,551.22
26,P4,C4,IMMEDIATE,4409.75,15,512.10,569.00,56.90,11.11,551.22
26,P4,C6,DEFERRED,5407.30,13,499.00,629.90,130.90,26.23,600.81
26,P4,C6,IMMEDIATE,5407.30,13,499.00,629.90,130.90,26.23,600.81
26,P5,C1,DEFERRED,8890.97,14,758.10,865.00,106.90,14.10,808.27
26,P5,C1,IMMEDIATE,8851.07,14,718.20,865.00,146.80,20.44,804.64
26,P5,C2,DEFERRED,9234.12,14,758.10,1139.05,380.95,50.25,839.47
26,P5,C2,IMMEDIATE,9134.27,14,718.20,1079.10,360.90,50.25,830.39
26,P5,C3,DEFERRED,8738.19,14,771.14,798.00,26.86,3.48,794.38
26,P5,C3,IMMEDIATE,8738.19,14,771.14,798.00,26.86,3.48,794.38
26,P6,C1,DEFERRED,40398.78,28,1613.96,1899.00,285.04,17.66,1756.47
26,P6,C1,IMMEDIATE,39003.30,28,1529.10,1899.00,369.90,24.19,1695.80
26,P6,C2,DEFERRED,39958.92,28,1349.10,1899.00,549.90,40.76,1737.34
26,P6,C2,IMMEDIATE,39779.02,28,1349.10,1899.00,549.90,40.76,1729.52
26,P6,C3,DEFERRED,44097.57,28,1349.10,1844.60,495.50,36.73,1696.06
26,P6,C3,IMMEDIATE,43030.24,28,1349.10,1844.00,494.90,36.68,1655.01
26,P6,C4,DEFERRED,17390.00,18,1699.00,1799.00,100.00,5.89,1739.00
26,P6,C4,IMMEDIATE,18579.30,18,1529.10,1799.00,269.90,17.65,1689.03
26,P6,C6,DEFERRED,13993.00,14,1999.00,1999.00,0.00,0.00,1999.00
26,P6,C6,IMMEDIATE,13993.00,14,1999.00,1999.00,0.00,0.00,1999.00
26,P7,C1,DEFERRED,9673.98,14,669.00,769.90,100.90,15.08,744.15
26,P7,C1,IMMEDIATE,9599.08,14,669.00,769.90,100.90,15.08,738.39
26,P7,C2,DEFERRED,9655.42,14,669.00,786.97,117.97,17.63,742.72
26,P7,C2,IMMEDIATE,9580.52,14,669.00,786.97,117.97,17.63,736.96
26,P7,C3,DEFERRED,9543.99,14,669.00,787.00,118.00,17.64,734.15
26,P7,C3,IMMEDIATE,9543.99,14,669.00,787.00,118.00,17.64,734.15
26,P7,C4,DEFERRED,7885.00,28,749.00,799.00,50.00,6.68,788.50
26,P7,C4,IMMEDIATE,7637.41,28,718.20,798.00,79.80,11.11,763.74
26,P7,C5,DEFERRED,5496.00,18,911.00,941.00,30.00,3.29,916.00
26,P7,C5,IMMEDIATE,4781.52,18,792.57,818.67,26.10,3.29,796.92
26,P7,C6,DEFERRED,6794.80,13,734.00,798.90,64.90,8.84,754.98
26,P7,C6,IMMEDIATE,6794.80,13,734.00,798.90,64.90,8.84,754.98
26,P8,C1,DEFERRED,5635.42,28,455.05,477.89,22.84,5.02,469.62
26,P8,C1,IMMEDIATE,5588.52,28,422.10,477.89,55.79,13.22,465.71
26,P8,C2,DEFERRED,7405.34,28,431.10,479.00,47.90,11.11,462.83
26,P8,C2,IMMEDIATE,7405.34,28,431.10,479.00,47.90,11.11,462.83
26,P8,C3,DEFERRED,9844.16,28,448.90,478.80,29.90,6.66,468.77
26,P8,C3,IMMEDIATE,9703.49,28,422.01,478.80,56.79,13.46,462.07
26,P8,C4,DEFERRED,3353.00,28,479.00,479.00,0.00,0.00,479.00
26,P8,C4,IMMEDIATE,5580.35,28,431.10,479.00,47.90,11.11,465.03
26,P8,C6,DEFERRED,10771.26,28,449.00,493.58,44.58,9.93,489.60
26,P8,C6,IMMEDIATE,10771.26,28,449.00,493.58,44.58,9.93,489.60
26,P9,C1,DEFERRED,10342.05,28,454.96,478.80,23.84,5.24,470.09
26,P9,C1,IMMEDIATE,10201.37,28,422.01,478.80,56.79,13.46,463.70
26,P9,C2,DEFERRED,10233.94,28,431.10,479.00,47.90,11.11,465.18
26,P9,C2,IMMEDIATE,10140.16,28,422.01,479.00,56.99,13.50,460.92
26,P9,C3,DEFERRED,5555.39,28,445.45,478.80,33.35,7.49,462.95
26,P9,C3,IMMEDIATE,5414.72,28,422.01,478.80,56.79,13.46,451.23
26,P9,C5,DEFERRED,8245.00,28,499.00,599.00,100.00,20.04,549.67
26,P9,C5,IMMEDIATE,7173.15,28,434.13,521.13,87.00,20.04,478.21
26,P9,C6,DEFERRED,6334.17,28,449.00,490.78,41.78,9.31,487.24
26,P9,C6,IMMEDIATE,6334.17,28,449.00,490.78,41.78,9.31,487.24
27,P1,C1,DEFERRED,14437.00,14,1429.90,1464.90,35.00,2.45,1443.70
27,P1,C1,IMMEDIATE,14437.00,14,1429.90,1464.90,35.00,2.45,1443.70
27,P1,C2,DEFERRED,14437.00,14,1429.90,1464.90,35.00,2.45,1443.70
27,P1,C2,IMMEDIATE,14437.00,14,1429.90,1464.90,35.00,2.45,1443.70
27,P1,C5,DEFERRED,10493.00,14,1499.00,1499.00,0.00,0.00,1499.00
27,P1,C5,IMMEDIATE,9968.35,14,1424.05,1424.05,0.00,0.00,1424.05
27,P2,C1,DEFERRED,8083.26,14,608.60,699.00,90.40,14.85,673.60
27,P2,C1,IMMEDIATE,7614.00,14,547.74,698.89,151.15,27.60,634.50
27,P2,C2,DEFERRED,6685.60,14,608.60,699.00,90.40,14.85,668.56
27,P2,C2,IMMEDIATE,6221.34,14,547.74,699.00,151.26,27.62,622.13
27,P2,C3,DEFERRED,16002.18,28,608.60,698.90,90.30,14.84,666.76
27,P2,C3,IMMEDIATE,15804.80,28,584.01,698.90,114.89,19.67,658.53
27,P2,C4,DEFERRED,6791.80,28,649.00,699.00,50.00,7.70,679.18
27,P2,C4,IMMEDIATE,6726.90,28,616.55,699.00,82.45,13.37,672.69
27,P2,C6,DEFERRED,7071.00,16,649.00,969.00,320.00,49.31,785.67
27,P2,C6,IMMEDIATE,7071.00,16,649.00,969.00,320.00,49.31,785.67
27,P3,C1,DEFERRED,8732.00,28,1089.00,1099.00,10.00,0.92,1091.50
27,P3,C1,IMMEDIATE,8732.00,28,1089.00,1099.00,10.00,0.92,1091.50
27,P3,C2,DEFERRED,15830.55,28,989.10,1099.00,109.90,11.11,1055.37
27,P3,C2,IMMEDIATE,13632.55,28,989.10,1099.00,109.90,11.11,1048.66
27,P3,C3,DEFERRED,8732.00,14,1089.00,1099.00,10.00,0.92,1091.50
27,P3,C3,IMMEDIATE,8732.00,14,1089.00,1099.00,10.00,0.92,1091.50
27,P3,C4,DEFERRED,11790.00,14,1099.00,1299.00,200.00,18.20,1179.00
27,P3,C4,IMMEDIATE,11592.18,14,1000.09,1299.00,298.91,29.89,1159.22
27,P3,C6,DEFERRED,5465.00,7,1089.00,1099.00,10.00,0.92,1093.00
27,P3,C6,IMMEDIATE,5465.00,7,1089.00,1099.00,10.00,0.92,1093.00
27,P4,C4,DEFERRED,2177.55,9,499.00,569.00,70.00,14.03,544.39
27,P4,C4,IMMEDIATE,2177.55,9,499.00,569.00,70.00,14.03,544.39
27,P4,C6,DEFERRED,3018.60,8,499.00,629.90,130.90,26.23,603.72
27,P4,C6,IMMEDIATE,3018.60,8,499.00,629.90,130.90,26.23,603.72
27,P5,C1,DEFERRED,6335.00,14,749.00,798.00,49.00,6.54,791.88
27,P5,C1,IMMEDIATE,6260.10,14,674.10,798.00,123.90,18.38,782.51
27,P5,C2,DEFERRED,6335.00,14,749.00,798.00,49.00,6.54,791.88
27,P5,C2,IMMEDIATE,6260.10,14,674.10,798.00,123.90,18.38,782.51
27,P5,C3,DEFERRED,9983.10,14,749.00,798.00,49.00,6.54,767.93
27,P5,C3,IMMEDIATE,9832.30,14,674.10,798.00,123.90,18.38,756.33
27,P6,C1,DEFERRED,21883.08,28,1498.90,1747.89,248.99,16.61,1563.08
27,P6,C1,IMMEDIATE,20174.27,28,1319.03,1747.89,428.86,32.51,1441.02
27,P6,C2,DEFERRED,37018.44,28,1349.10,1789.90,440.80,32.67,1609.50
27,P6,C2,IMMEDIATE,34320.29,28,1349.01,1789.90,440.89,32.68,1560.01
27,P6,C3,DEFERRED,37566.65,28,1349.10,1789.90,440.80,32.67,1633.33
27,P6,C3,IMMEDIATE,37566.65,28,1349.10,1789.90,440.80,32.67,1633.33
27,P6,C4,DEFERRED,23985.00,25,1499.00,1699.00,200.00,13.34,1599.00
27,P6,C4,IMMEDIATE,25424.04,25,1469.02,1699.00,229.98,15.66,1589.00
27,P6,C6,DEFERRED,7996.00,8,1999.00,1999.00,0.00,0.00,1999.00
27,P6,C6,IMMEDIATE,7996.00,8,1999.00,1999.00,0.00,0.00,1999.00
27,P7,C1,DEFERRED,8216.49,14,739.00,749.00,10.00,1.35,746.95
27,P7,C1,IMMEDIATE,7992.64,14,666.47,749.00,82.53,12.38,726.60
27,P7,C2,DEFERRED,8981.52,14,739.00,759.05,20.05,2.71,748.46
27,P7,C2,IMMEDIATE,8906.87,14,671.85,759.05,87.20,12.98,742.24
27,P7,C3,DEFERRED,6633.80,14,657.80,749.00,91.20,13.86,737.09
27,P7,C3,IMMEDIATE,6633.80,14,657.80,749.00,91.20,13.86,737.09
27,P7,C4,DEFERRED,6930.80,28,748.00,799.00,51.00,6.82,770.09
27,P7,C4,IMMEDIATE,7181.38,28,673.20,769.00,95.80,14.23,718.14
27,P7,C5,DEFERRED,6587.00,19,941.00,941.00,0.00,0.00,941.00
27,P7,C5,IMMEDIATE,6690.51,19,818.67,846.90,28.23,3.45,836.31
27,P7,C6,DEFERRED,2996.00,7,749.00,749.00,0.00,0.00,749.00
27,P7,C6,IMMEDIATE,2996.00,7,749.00,749.00,0.00,0.00,749.00
27,P8,C1,DEFERRED,5992.27,28,454.00,464.38,10.38,2.29,460.94
27,P8,C1,IMMEDIATE,5992.27,28,454.00,464.38,10.38,2.29,460.94
27,P8,C2,DEFERRED,8662.15,28,422.01,468.90,46.89,11.11,455.90
27,P8,C2,IMMEDIATE,8193.25,28,422.01,467.00,44.99,10.66,455.18
27,P8,C3,DEFERRED,10119.64,28,454.00,468.89,14.89,3.28,459.98
27,P8,C3,IMMEDIATE,10119.64,28,454.00,468.89,14.89,3.28,459.98
27,P8,C4,DEFERRED,3782.00,23,469.00,479.00,10.00,2.13,472.75
27,P8,C4,IMMEDIATE,4237.05,23,455.05,479.00,23.95,5.26,470.78
27,P8,C6,DEFERRED,4888.63,16,484.97,489.85,4.88,1.01,488.86
27,P8,C6,IMMEDIATE,4888.63,16,484.97,489.85,4.88,1.01,488.86
27,P9,C1,DEFERRED,10141.06,28,448.90,468.90,20.00,4.46,460.96
27,P9,C1,IMMEDIATE,10049.28,28,404.01,468.89,64.88,16.06,456.79
27,P9,C2,DEFERRED,10027.78,28,422.01,468.89,46.88,11.11,455.81
27,P9,C2,IMMEDIATE,9982.89,28,404.01,468.89,64.88,16.06,453.77
27,P9,C3,DEFERRED,5496.58,28,454.00,468.89,14.89,3.28,458.05
27,P9,C3,IMMEDIATE,5496.58,28,454.00,468.89,14.89,3.28,458.05
27,P9,C5,DEFERRED,7686.00,28,499.00,599.00,100.00,20.04,549.00
